EpochSecTime,JD0,JD1,PosX,PosY,PosZ,VelX,VelY,VelZ,OrbEl_SMA,OrbEl_Eccentricity,OrbEl_Inclination,OrbEl_RAAN,OrbEl_ArgOfPerigee,OrbEl_MeanAnomaly,OrbEl_TrueAnomaly,Access,Azimuth,Elevation,Latitude(deg),Longitude(deg),sunVecX,sunVecY,sunVecZ
2580,2457415.5,43988,-6567.30437,1471.04432,1827.27964,-2.54535,-4.429,-5.57567,6976.77014,0.0005,0.89878,6.28054,2.30584,0.49385,0.49433,0,357.2,-65,15.2,-142.8,0,1,1
2600,2457415.5,44008,-6616.66232,1382.1253,1715.3439,-2.39025,-4.46256,-5.61746,6976.92407,0.00051,0.89879,6.28054,2.36761,0.4538,0.45425,0,356.1,-65.5,14.2,-142.1,0,1,1
2620,2457415.5,44028,-6662.90685,1292.55597,1602.59881,-2.23402,-4.49402,-5.6566,6977.06924,0.00052,0.89879,6.28054,2.42783,0.4153,0.41572,0,355.1,-65.9,13.3,-141.3,0,1,1
2640,2457415.5,44048,-6706.0161,1202.37846,1489.09754,-2.07673,-4.52337,-5.69308,6977.20534,0.00053,0.8988,6.28053,2.48662,0.37823,0.37862,0,354,-66.4,12.3,-140.6,0,1,1
2660,2457415.5,44068,-6745.96967,1111.63517,1374.89361,-1.91846,-4.5506,-5.72687,6977.33212,0.00053,0.89881,6.28053,2.54411,0.34246,0.34282,0,352.8,-66.9,11.3,-139.9,0,1,1
2680,2457415.5,44088,-6782.74864,1020.36879,1260.0409,-1.75929,-4.57568,-5.75795,6977.44934,0.00054,0.89882,6.28053,2.6004,0.30788,0.30821,0,351.6,-67.3,10.4,-139.2,0,1,1
2700,2457415.5,44108,-6816.33561,928.62226,1144.59358,-1.59928,-4.59861,-5.78632,6977.55679,0.00055,0.89882,6.28053,2.65564,0.27437,0.27467,0,350.4,-67.8,9.4,-138.5,0,1,1
2720,2457415.5,44128,-6846.71469,836.43873,1028.60611,-1.43851,-4.61938,-5.81197,6977.65428,0.00056,0.89883,6.28052,2.70992,0.24181,0.24207,0,349.2,-68.2,8.4,-137.7,0,1,1
2740,2457415.5,44148,-6873.87148,743.86159,912.13322,-1.27706,-4.63797,-5.83487,6977.74164,0.00056,0.89883,6.28052,2.76337,0.21008,0.21031,0,347.9,-68.7,7.5,-137,0,1,1
2760,2457415.5,44168,-6897.79314,650.93439,795.22985,-1.11501,-4.65438,-5.85501,6977.81868,0.00057,0.89884,6.28052,2.81608,0.17908,0.17928,0,346.6,-69.1,6.5,-136.3,0,1,1
2780,2457415.5,44188,-6918.46835,557.70087,677.95118,-0.95243,-4.6686,-5.87239,6977.88527,0.00057,0.89884,6.28052,2.86818,0.14871,0.14888,0,345.2,-69.5,5.5,-135.6,0,1,1
2800,2457415.5,44208,-6935.8873,464.20489,560.35254,-0.7894,-4.68063,-5.88701,6977.94126,0.00058,0.89885,6.28052,2.91974,0.11886,0.119,0,343.7,-69.9,4.5,-134.9,0,1,1
2820,2457415.5,44228,-6950.04175,370.49045,442.48943,-0.62599,-4.69045,-5.89884,6977.98652,0.00058,0.89885,6.28052,2.97088,0.08945,0.08955,0,342.3,-70.3,3.6,-134.3,0,1,1
2840,2457415.5,44248,-6960.925,276.60167,324.41747,-0.46229,-4.69806,-5.90789,6978.02097,0.00058,0.89885,6.28052,3.02168,0.06037,0.06044,0,340.7,-70.7,2.6,-133.6,0,1,1
2860,2457415.5,44268,-6968.5319,182.58273,206.19239,-0.29837,-4.70346,-5.91415,6978.04451,0.00058,0.89885,6.28052,3.07223,0.03154,0.03158,0,339.1,-71.1,1.6,-132.9,0,1,1
2880,2457415.5,44288,-6972.85884,88.47787,87.86999,-0.13431,-4.70665,-5.91762,6978.0571,0.00059,0.89885,6.28052,3.12262,0.00287,0.00288,0,337.5,-71.5,0.6,-132.2,0,1,1
2900,2457415.5,44308,-6973.90376,-5.6686,-30.49389,0.02982,-4.70763,-5.9183,6978.0587,0.00059,0.89885,6.28052,3.17293,6.25746,6.25743,0,335.8,-71.9,-0.3,-131.5,0,1,1
2920,2457415.5,44328,-6971.66618,-99.81237,-148.84339,0.19393,-4.70638,-5.91618,6978.04932,0.00059,0.89885,6.28052,3.22326,6.22885,6.22879,0,334,-72.2,-1.3,-130.8,0,1,1
2940,2457415.5,44348,-6966.14716,-193.90915,-267.12264,0.35795,-4.70293,-5.91128,6978.02898,0.00058,0.89885,6.28052,3.27369,6.20015,6.20005,0,332.2,-72.5,-2.3,-130.1,0,1,1
2960,2457415.5,44368,-6957.3493,-287.91463,-385.27582,0.5218,-4.69725,-5.90358,6977.99774,0.00058,0.89885,6.28052,3.3243,6.17126,6.17113,0,330.3,-72.9,-3.3,-129.4,0,1,1
2980,2457415.5,44388,-6945.27677,-381.78457,-503.24717,0.6854,-4.68937,-5.89309,6977.95567,0.00058,0.89885,6.28052,3.37518,6.1421,6.14193,0,328.4,-73.2,-4.3,-128.7,0,1,1
3000,2457415.5,44408,-6929.93529,-475.4748,-620.98101,0.84868,-4.67928,-5.87983,6977.90289,0.00058,0.89885,6.28052,3.42642,6.11258,6.11239,0,326.4,-73.4,-5.2,-128,0,1,1
3020,2457415.5,44428,-6911.33212,-568.94123,-738.42178,1.01156,-4.66699,-5.86379,6977.83951,0.00057,0.89884,6.28052,3.4781,6.08262,6.08239,0,324.3,-73.7,-6.2,-127.3,0,1,1
3040,2457415.5,44448,-6889.47608,-662.13986,-855.51405,1.17396,-4.65251,-5.84498,6977.76567,0.00057,0.89884,6.28052,3.53032,6.05212,6.05186,0,322.2,-74,-7.2,-126.6,0,1,1
3060,2457415.5,44468,-6864.3775,-755.02685,-972.20258,1.3358,-4.63583,-5.82341,6977.68154,0.00056,0.89883,6.28052,3.58317,6.02099,6.0207,0,320,-74.2,-8.2,-125.9,0,1,1
3080,2457415.5,44488,-6836.04826,-847.55848,-1088.43231,1.49701,-4.61697,-5.7991,6977.58729,0.00056,0.89883,6.28052,3.63675,5.98913,5.9888,0,317.8,-74.4,-9.1,-125.2,0,1,1
3100,2457415.5,44508,-6804.50178,-939.69122,-1204.14839,1.65751,-4.59594,-5.77205,6977.48308,0.00055,0.89882,6.28051,3.69116,5.95643,5.95608,0,315.5,-74.6,-10.1,-124.5,0,1,1
3120,2457415.5,44528,-6769.75298,-1031.38171,-1319.29623,1.81723,-4.57275,-5.74228,6977.36911,0.00055,0.89882,6.28051,3.74651,5.9228,5.92242,0,313.1,-74.8,-11.1,-123.8,0,1,1
3140,2457415.5,44548,-6731.81831,-1122.58684,-1433.82152,1.97609,-4.54741,-5.7098,6977.24558,0.00054,0.89881,6.28051,3.8029,5.88813,5.88772,0,310.8,-74.9,-12,-123.1,0,1,1
3160,2457415.5,44568,-6690.71573,-1213.26368,-1547.67022,2.13401,-4.51992,-5.67462,6977.1127,0.00053,0.8988,6.28051,3.86044,5.85231,5.85186,0,308.3,-75.1,-13,-122.3,0,1,1
3180,2457415.5,44588,-6646.46466,-1303.3696,-1660.78865,2.29092,-4.49032,-5.63677,6976.9707,0.00053,0.89879,6.2805,3.91924,5.81523,5.81475,0,305.9,-75.2,-13.9,-121.6,0,1,1
3200,2457415.5,44608,-6599.08606,-1392.86221,-1773.12345,2.44675,-4.4586,-5.59626,6976.81984,0.00052,0.89879,6.2805,3.97941,5.77678,5.77627,0,303.4,-75.2,-14.9,-120.9,0,1,1
3220,2457415.5,44628,-6548.60233,-1481.69944,-1884.62165,2.60142,-4.42478,-5.55312,6976.66037,0.00051,0.89878,6.2805,4.04107,5.73684,5.73631,0,300.8,-75.3,-15.9,-120.1,0,1,1
3240,2457415.5,44648,-6495.03735,-1569.83949,-1995.23068,2.75486,-4.38888,-5.50735,6976.49257,0.0005,0.89877,6.28049,4.10431,5.69532,5.69476,0,298.3,-75.3,-16.8,-119.4,0,1,1
3260,2457415.5,44668,-6438.41645,-1657.24095,-2104.89839,2.907,-4.35092,-5.45899,6976.31672,0.00049,0.89876,6.28049,4.16924,5.6521,5.65152,0,295.8,-75.3,-17.8,-118.6,0,1,1
3280,2457415.5,44688,-6378.76641,-1743.86272,-2213.57308,3.05777,-4.31092,-5.40805,6976.13313,0.00049,0.89875,6.28048,4.23596,5.6071,5.60649,0,293.2,-75.3,-18.7,-117.8,0,1,1
3300,2457415.5,44708,-6316.11543,-1829.66408,-2321.20354,3.20708,-4.26888,-5.35457,6975.94213,0.00048,0.89874,6.28047,4.30454,5.56023,5.5596,0,290.7,-75.3,-19.6,-117,0,1,1
3320,2457415.5,44728,-6250.49312,-1914.60471,-2427.73904,3.35489,-4.22485,-5.29856,6975.74408,0.00047,0.89872,6.28047,4.37505,5.51144,5.51078,0,288.2,-75.2,-20.6,-116.2,0,1,1
3340,2457415.5,44748,-6181.93052,-1998.6447,-2533.12938,3.5011,-4.17882,-5.24006,6975.53934,0.00046,0.89871,6.28046,4.44751,5.46069,5.46001,0,285.7,-75.1,-21.5,-115.4,0,1,1
3360,2457415.5,44768,-6110.46001,-2081.74456,-2637.32492,3.64567,-4.13084,-5.17909,6975.32832,0.00045,0.8987,6.28045,4.52195,5.40797,5.40727,0,283.3,-75,-22.4,-114.6,0,1,1
3380,2457415.5,44788,-6036.11538,-2163.86526,-2740.27656,3.7885,-4.08091,-5.11567,6975.11144,0.00045,0.89869,6.28044,4.59831,5.35332,5.3526,0,280.9,-74.8,-23.4,-113.8,0,1,1
3400,2457415.5,44808,-5958.93175,-2244.96822,-2841.93584,3.92955,-4.02907,-5.04985,6974.88913,0.00044,0.89867,6.28043,4.67652,5.29682,5.29608,0,278.5,-74.7,-24.3,-113,0,1,1
3420,2457415.5,44828,-5878.94558,-2325.01536,-2942.25486,4.06875,-3.97533,-4.98166,6974.66184,0.00044,0.89866,6.28042,4.75647,5.23858,5.23782,0,276.2,-74.5,-25.2,-112.1,0,1,1
3440,2457415.5,44848,-5796.19464,-2403.9691,-3041.18642,4.20602,-3.91973,-4.91111,6974.43002,0.00043,0.89865,6.28041,4.83799,5.17878,5.17801,0,273.9,-74.3,-26.1,-111.2,0,1,1
3460,2457415.5,44868,-5710.71802,-2481.79237,-3138.68393,4.34131,-3.86229,-4.83826,6974.19415,0.00043,0.89864,6.2804,4.92084,5.11764,5.11685,0,271.7,-74.1,-27,-110.4,0,1,1
3480,2457415.5,44888,-5622.55606,-2558.44864,-3234.70152,4.47454,-3.80304,-4.76313,6973.95467,0.00043,0.89862,6.28039,5.00476,5.05542,5.05462,0,269.6,-73.8,-27.9,-109.5,0,1,1
3500,2457415.5,44908,-5531.75038,-2633.90195,-3329.194,4.60567,-3.742,-4.68575,6973.71205,0.00043,0.89861,6.28037,5.08945,4.99244,4.99162,0,267.5,-73.5,-28.7,-108.6,0,1,1
3520,2457415.5,44928,-5438.34385,-2708.11688,-3422.11691,4.73462,-3.6792,-4.60618,6973.46678,0.00043,0.89859,6.28036,5.17457,4.92904,4.92821,0,265.5,-73.3,-29.6,-107.6,0,1,1
3540,2457415.5,44948,-5342.38052,-2781.05864,-3513.42655,4.86134,-3.61469,-4.52443,6973.21931,0.00043,0.89858,6.28034,5.25974,4.86557,4.86473,0,263.5,-73,-30.5,-106.7,0,1,1
3560,2457415.5,44968,-5243.90567,-2852.69299,-3603.07998,4.98576,-3.54847,-4.44056,6972.97013,0.00043,0.89856,6.28033,5.34461,4.8024,4.80155,0,261.7,-72.6,-31.3,-105.7,0,1,1
3580,2457415.5,44988,-5142.96575,-2922.98636,-3691.03504,5.10783,-3.48059,-4.3546,6972.71973,0.00043,0.89855,6.28031,5.42882,4.73991,4.73904,0,259.8,-72.3,-32.2,-104.7,0,1,1
3600,2457415.5,45008,-5039.60836,-2991.90578,-3777.25038,5.2275,-3.41108,-4.2666,6972.46858,0.00043,0.89854,6.28029,5.51202,4.67841,4.67754,0,258.1,-72,-33,-103.7,0,1,1
3620,2457415.5,45028,-4933.88222,-3059.41895,-3861.68548,5.3447,-3.33997,-4.17658,6972.21716,0.00044,0.89852,6.28028,5.59391,4.61823,4.61735,0,256.4,-71.6,-33.9,-102.7,0,1,1
3640,2457415.5,45048,-4825.83718,-3125.49422,-3944.30064,5.45938,-3.2673,-4.08461,6971.96595,0.00045,0.89851,6.28026,5.67422,4.55962,4.55874,0,254.7,-71.2,-34.7,-101.7,0,1,1
3660,2457415.5,45068,-4715.52415,-3190.10063,-4025.05707,5.57149,-3.19309,-3.99072,6971.71542,0.00045,0.89849,6.28024,5.75275,4.50279,4.50191,0,253.1,-70.8,-35.5,-100.6,0,1,1
3680,2457415.5,45088,-4602.99511,-3253.20791,-4103.91681,5.68097,-3.11739,-3.89495,6971.46604,0.00046,0.89848,6.28022,5.82932,4.44792,4.44703,0,251.6,-70.4,-36.3,-99.5,0,1,1
3700,2457415.5,45108,-4488.30307,-3314.78649,-4180.84283,5.78778,-3.04023,-3.79735,6971.2183,0.00047,0.89846,6.2802,5.90383,4.39512,4.39423,0,250.1,-70,-37.1,-98.4,0,1,1
3720,2457415.5,45128,-4371.50205,-3374.80753,-4255.79899,5.89186,-2.96164,-3.69797,6970.97264,0.00048,0.89845,6.28017,5.97618,4.34447,4.34358,0,248.7,-69.6,-37.9,-97.3,0,1,1
3740,2457415.5,45148,-4252.64706,-3433.24293,-4328.7501,5.99317,-2.88167,-3.59685,6970.72952,0.00049,0.89844,6.28015,6.04637,4.29598,4.29509,0,247.3,-69.2,-38.6,-96.1,0,1,1
3760,2457415.5,45168,-4131.79405,-3490.06532,-4399.66192,6.09166,-2.80035,-3.49405,6970.4894,0.0005,0.89842,6.28013,6.11438,4.24967,4.24878,0,246,-68.8,-39.4,-94.9,0,1,1
3780,2457415.5,45188,-4008.99992,-3545.2481,-4468.50114,6.18728,-2.71772,-3.3896,6970.25272,0.00051,0.89841,6.2801,6.18026,4.20549,4.20461,0,244.7,-68.3,-40.1,-93.7,0,1,1
3800,2457415.5,45208,-3884.32245,-3598.76544,-4535.23547,6.27998,-2.63381,-3.28357,6970.01993,0.00052,0.89839,6.28008,6.24405,4.1634,4.16252,0,243.5,-67.9,-40.8,-92.4,0,1,1
3820,2457415.5,45228,-3757.82032,-3650.59229,-4599.83358,6.36973,-2.54867,-3.17599,6969.79149,0.00053,0.89838,6.28005,0.02265,4.12332,4.12244,0,242.3,-67.4,-41.5,-91.2,0,1,1
3840,2457415.5,45248,-3629.55304,-3700.7044,-4662.26516,6.45649,-2.46234,-3.06692,6969.56782,0.00054,0.89837,6.28002,0.08249,4.08518,4.08431,0,241.2,-66.9,-42.2,-89.8,0,1,1
3860,2457415.5,45268,-3499.58096,-3749.07832,-4722.50093,6.54021,-2.37486,-2.95642,6969.34937,0.00055,0.89836,6.28,0.14048,4.04888,4.04802,0,240.1,-66.4,-42.9,-88.5,0,1,1
3880,2457415.5,45288,-3367.96519,-3795.69142,-4780.51261,6.62085,-2.28627,-2.84452,6969.13653,0.00056,0.89834,6.27997,0.19672,4.01434,4.01349,0,239,-66,-43.5,-87.1,0,1,1
3900,2457415.5,45308,-3234.76763,-3840.52189,-4836.27302,6.69838,-2.1966,-2.7313,6968.92969,0.00057,0.89833,6.27994,0.2513,3.98145,3.98061,0,238,-65.5,-44.2,-85.8,0,1,1
3920,2457415.5,45328,-3100.05091,-3883.54876,-4889.75598,6.77276,-2.10591,-2.61679,6968.72922,0.00058,0.89832,6.27991,0.30434,3.95011,3.94928,0,237,-65,-44.8,-84.3,0,1,1
3940,2457415.5,45348,-2963.87835,-3924.75192,-4940.93641,6.84396,-2.01424,-2.50105,6968.5355,0.00059,0.89831,6.27988,0.35591,3.92023,3.91941,0,236,-64.5,-45.4,-82.9,0,1,1
3960,2457415.5,45368,-2826.31397,-3964.11207,-4989.79032,6.91194,-1.92162,-2.38415,6968.34886,0.0006,0.8983,6.27985,0.40613,3.89171,3.8909,0,235.1,-64,-45.9,-81.4,0,1,1
3980,2457415.5,45388,-2687.42241,-4001.61083,-5036.29479,6.97667,-1.82811,-2.26612,6968.16963,0.0006,0.89829,6.27982,0.45507,3.86446,3.86366,0,234.2,-63.5,-46.5,-79.9,0,1,1
4000,2457415.5,45408,-2547.26894,-4037.23065,-5080.42802,7.03813,-1.73374,-2.14703,6967.99813,0.00061,0.89828,6.27979,0.50284,3.8384,3.83761,0,233.3,-63,-47,-78.3,0,1,1
4020,2457415.5,45428,-2405.91942,-4070.95487,-5122.16931,7.09627,-1.63855,-2.02694,6967.83462,0.00062,0.89827,6.27976,0.5495,3.81343,3.81266,0,232.4,-62.4,-47.5,-76.7,0,1,1
4040,2457415.5,45448,-2263.44024,-4102.76773,-5161.49909,7.15109,-1.54261,-1.90589,6967.67933,0.00062,0.89826,6.27972,0.59515,3.78947,3.78871,0,231.6,-61.9,-48,-75.1,0,1,1
4060,2457415.5,45468,-2119.89835,-4132.65434,-5198.39892,7.20254,-1.44594,-1.78395,6967.53243,0.00063,0.89825,6.27969,0.63988,3.76643,3.76569,0,230.8,-61.4,-48.4,-73.4,0,1,1
4080,2457415.5,45488,-1975.36115,-4160.60072,-5232.85149,7.25061,-1.34859,-1.66117,6967.39412,0.00063,0.89824,6.27966,0.68377,3.74423,3.74351,0,230,-60.9,-48.9,-71.8,0,1,1
4100,2457415.5,45508,-1829.89655,-4186.5938,-5264.84065,7.29528,-1.25062,-1.53762,6967.26468,0.00064,0.89823,6.27962,0.7269,3.72279,3.72209,0,229.3,-60.3,-49.3,-70.1,0,1,1
4120,2457415.5,45528,-1683.57286,-4210.62143,-5294.35141,7.33652,-1.15205,-1.41334,6967.14442,0.00064,0.89823,6.27959,0.76932,3.70206,3.70138,0,228.5,-59.8,-49.6,-68.3,0,1,1
4140,2457415.5,45548,-1536.45879,-4232.67236,-5321.36992,7.37431,-1.05295,-1.2884,6967.03366,0.00064,0.89822,6.27955,0.81109,3.68199,3.68133,0,227.8,-59.2,-50,-66.6,0,1,1
4160,2457415.5,45568,-1388.62342,-4252.73627,-5345.88352,7.40865,-0.95336,-1.16286,6966.93266,0.00065,0.89822,6.27952,0.85224,3.66253,3.66188,0,227.1,-58.7,-50.3,-64.8,0,1,1
4180,2457415.5,45588,-1240.13616,-4270.80377,-5367.8807,7.4395,-0.85332,-1.03677,6966.84161,0.00065,0.89821,6.27948,0.89284,3.64362,3.643,0,226.4,-58.2,-50.6,-63,0,1,1
4200,2457415.5,45608,-1091.06673,-4286.86641,-5387.35114,7.46686,-0.75288,-0.9102,6966.76068,0.00064,0.89821,6.27945,0.93292,3.62523,3.62463,0,225.7,-57.6,-50.8,-61.1,0,1,1
4220,2457415.5,45628,-941.48511,-4300.91666,-5404.28572,7.49072,-0.65209,-0.78319,6966.69,0.00064,0.8982,6.27941,0.97255,3.60729,3.60671,0,225.1,-57.1,-51,-59.3,0,1,1
4240,2457415.5,45648,-791.46152,-4312.94792,-5418.67647,7.51106,-0.55099,-0.65582,6966.62972,0.00064,0.8982,6.27937,1.01178,3.58975,3.5892,0,224.4,-56.5,-51.2,-57.4,0,1,1
4260,2457415.5,45668,-641.06639,-4322.95457,-5430.51663,7.52787,-0.44963,-0.52815,6966.58001,0.00064,0.8982,6.27934,1.05065,3.57257,3.57204,0,223.8,-55.9,-51.4,-55.5,0,1,1
4280,2457415.5,45688,-490.37033,-4330.93191,-5439.80064,7.54115,-0.34807,-0.40022,6966.54104,0.00063,0.89819,6.2793,1.08921,3.5557,3.55519,0,223.2,-55.4,-51.5,-53.7,0,1,1
4300,2457415.5,45708,-339.44406,-4336.87617,-5446.52412,7.55089,-0.24634,-0.2721,6966.51295,0.00063,0.89819,6.27926,1.1275,3.5391,3.53861,0,222.6,-54.8,-51.6,-51.7,0,1,1
4320,2457415.5,45728,-188.35845,-4340.78456,-5450.6839,7.55708,-0.14449,-0.14386,6966.49586,0.00062,0.89819,6.27923,1.16555,3.52273,3.52227,0,222,-54.3,-51.6,-49.8,0,1,1
4340,2457415.5,45748,-37.1844,-4342.65522,-5452.27799,7.55973,-0.04257,-0.01554,6966.48983,0.00061,0.89819,6.27919,1.20341,3.50656,3.50613,0,221.5,-53.7,-51.6,-47.9,0,1,1
4360,2457415.5,45768,114.00711,-4342.48726,-5451.30562,7.55883,0.05937,0.11278,6966.49487,0.0006,0.89819,6.27916,1.24113,3.49054,3.49013,0,220.9,-53.1,-51.6,-46,0,1,1
4380,2457415.5,45788,265.14512,-4340.28071,-5447.7672,7.55438,0.16128,0.24105,6966.51097,0.00059,0.89819,6.27912,1.27875,3.47461,3.47422,0,220.3,-52.6,-51.6,-44.1,0,1,1
4400,2457415.5,45808,416.15866,-4336.03657,-5441.66436,7.54638,0.26312,0.36921,6966.5381,0.00058,0.89819,6.27908,1.31632,3.45872,3.45836,0,219.8,-52,-51.5,-42.2,0,1,1
4420,2457415.5,45828,566.97685,-4329.7568,-5432.99992,7.53485,0.36484,0.4972,6966.5762,0.00057,0.89819,6.27905,1.35392,3.44282,3.44248,0,219.3,-51.4,-51.4,-40.3,0,1,1
4440,2457415.5,45848,717.52888,-4321.44428,-5421.77787,7.51977,0.46638,0.62496,6966.62521,0.00055,0.8982,6.27901,1.3916,3.42683,3.42652,0,218.7,-50.8,-51.2,-38.4,0,1,1
4460,2457415.5,45868,867.74405,-4311.10286,-5408.00345,7.50116,0.56772,0.75243,6966.68506,0.00054,0.8982,6.27897,1.42943,3.41068,3.41039,0,218.2,-50.2,-51,-36.6,0,1,1
4480,2457415.5,45888,1017.55184,-4298.73734,-5391.68305,7.47903,0.66879,0.87955,6966.75565,0.00052,0.8982,6.27894,1.46751,3.3943,3.39404,0,217.7,-49.7,-50.8,-34.7,0,1,1
4500,2457415.5,45908,1166.88189,-4284.35346,-5372.82427,7.45339,0.76955,1.00626,6966.83685,0.00051,0.89821,6.2789,1.50591,3.37759,3.37735,0,217.2,-49.1,-50.6,-32.9,0,1,1
4520,2457415.5,45928,1315.66407,-4267.95789,-5351.43589,7.42425,0.86995,1.1325,6966.92852,0.00049,0.89821,6.27887,1.54475,3.36044,3.36023,0,216.7,-48.5,-50.3,-31.1,0,1,1
4540,2457415.5,45948,1463.82849,-4249.55825,-5327.52788,7.39162,0.96995,1.25821,6967.03048,0.00047,0.89822,6.27883,1.58415,3.34272,3.34254,0,216.2,-47.9,-50,-29.3,0,1,1
4560,2457415.5,45968,1611.30557,-4229.16309,-5301.11139,7.35551,1.06949,1.38334,6967.14253,0.00045,0.89823,6.2788,1.62428,3.32428,3.32412,0,215.7,-47.3,-49.7,-27.5,0,1,1
4580,2457415.5,45988,1758.02601,-4206.78191,-5272.19873,7.31596,1.16854,1.50782,6967.26443,0.00043,0.89823,6.27876,1.66533,3.30493,3.30479,0,215.2,-46.7,-49.3,-25.8,0,1,1
4600,2457415.5,46008,1903.92088,-4182.42512,-5240.8034,7.27296,1.26704,1.63159,6967.39588,0.00041,0.89824,6.27873,1.70753,3.28442,3.2843,0,214.8,-46.2,-48.9,-24.1,0,1,1
4620,2457415.5,46028,2048.9216,-4156.10405,-5206.94006,7.22655,1.36496,1.75461,6967.5366,0.00038,0.89825,6.2787,1.7512,3.26244,3.26235,0,214.3,-45.6,-48.5,-22.4,0,1,1
4640,2457415.5,46048,2192.96004,-4127.83096,-5170.62451,7.17673,1.46224,1.8768,6967.68625,0.00036,0.89826,6.27866,1.79674,3.2386,3.23853,0,213.8,-45,-48,-20.7,0,1,1
4660,2457415.5,46068,2335.96849,-4097.61902,-5131.87372,7.12355,1.55884,1.99812,6967.84451,0.00034,0.89826,6.27863,1.84467,3.21236,3.21231,0,213.4,-44.4,-47.5,-19.1,0,1,1
4680,2457415.5,46088,2477.87969,-4065.48232,-5090.70581,7.06702,1.65471,2.11851,6968.01099,0.00031,0.89827,6.2786,1.89572,3.183,3.18298,0,212.9,-43.8,-47,-17.5,0,1,1
4700,2457415.5,46108,2618.62693,-4031.43582,-5047.14,7.00716,1.74981,2.2379,6968.18532,0.00029,0.89828,6.27857,1.95087,3.14954,3.14954,0,212.5,-43.2,-46.5,-16,0,1,1
4720,2457415.5,46128,2758.144,-3995.49541,-5001.19668,6.944,1.84409,2.35625,6968.36712,0.00026,0.89829,6.27854,2.01154,3.11057,3.11058,0,212,-42.6,-46,-14.4,0,1,1
4740,2457415.5,46148,2896.36528,-3957.67784,-4952.89733,6.87758,1.93752,2.4735,6968.55603,0.00023,0.89831,6.2785,2.0798,3.064,3.06404,0,211.6,-42,-45.4,-13,0,1,1
4760,2457415.5,46168,3033.22572,-3918.00076,-4902.26456,6.80793,2.03004,2.58958,6968.7517,0.00021,0.89832,6.27847,2.15877,3.00673,3.00679,0,211.1,-41.4,-44.8,-11.5,0,1,1
4780,2457415.5,46188,3168.66093,-3876.4827,-4849.32205,6.73506,2.12161,2.70446,6968.9538,0.00018,0.89833,6.27845,2.25333,2.93387,2.93394,0,210.7,-40.8,-44.2,-10.1,0,1,1
4800,2457415.5,46208,3302.60716,-3833.14302,-4794.0946,6.65903,2.21219,2.81807,6969.16202,0.00015,0.89834,6.27842,2.37137,2.83752,2.83761,0,210.2,-40.2,-43.6,-8.7,0,1,1
4820,2457415.5,46228,3435.00136,-3788.00198,-4736.60807,6.57987,2.30174,2.93036,6969.37604,0.00013,0.89835,6.27839,2.52585,2.70474,2.70485,0,209.8,-39.6,-42.9,-7.3,0,1,1
4840,2457415.5,46248,3565.78119,-3741.08065,-4676.88939,6.4976,2.39021,3.04128,6969.59551,0.00011,0.89836,6.27836,2.73727,2.51502,2.51515,0,209.3,-38.9,-42.3,-6,0,1,1
4860,2457415.5,46268,3694.88506,-3692.40096,-4614.96653,6.41228,2.47757,3.15077,6969.82009,0.00009,0.89838,6.27833,3.03122,2.24277,2.24291,0,208.9,-38.3,-41.6,-4.7,0,1,1
4880,2457415.5,46288,3822.25216,-3641.98565,-4550.86853,6.32393,2.56377,3.25878,6970.04944,0.00008,0.89839,6.27831,3.41229,1.88339,1.88355,0,208.4,-37.7,-40.9,-3.4,0,1,1
4900,2457415.5,46308,3947.82248,-3589.8583,-4484.62541,6.23261,2.64877,3.36527,6970.28318,0.00009,0.8984,6.27828,3.81769,1.49969,1.49987,0,208,-37.1,-40.2,-2.1,0,1,1
4920,2457415.5,46328,4071.53685,-3536.04327,-4416.26826,6.13834,2.73253,3.47018,6970.52095,0.0001,0.89842,6.27826,4.15776,1.18133,1.18151,0,207.6,-36.5,-39.4,-0.9,0,1,1
4940,2457415.5,46348,4193.33697,-3480.56573,-4345.82911,6.04119,2.81501,3.57346,6970.76235,0.00012,0.89843,6.27824,4.40708,0.95371,0.95391,0,207.1,-35.9,-38.7,0.3,0,1,1
4960,2457415.5,46368,4313.16541,-3423.45164,-4273.34102,5.94118,2.89618,3.67507,6971.00693,0.00015,0.89844,6.27821,4.58644,0.79604,0.79625,0,206.7,-35.3,-37.9,1.5,0,1,1
4980,2457415.5,46388,4430.96566,-3364.72772,-4198.838,5.83838,2.97599,3.77495,6971.25421,0.00018,0.89846,6.27819,4.72005,0.68414,0.68436,0,206.2,-34.6,-37.1,2.6,0,1,1
5000,2457415.5,46408,4546.68216,-3304.42145,-4122.35502,5.73282,3.0544,3.87305,6971.50369,0.00021,0.89847,6.27817,4.82435,0.60154,0.60178,0,205.8,-34,-36.4,3.7,0,1,1
5020,2457415.5,46428,4660.26033,-3242.56107,-4043.92797,5.62455,3.13139,3.96934,6971.75485,0.00024,0.89849,6.27815,4.90942,0.53817,0.53841,0,205.3,-33.4,-35.6,4.8,0,1,1
5040,2457415.5,46448,4771.64656,-3179.17554,-3963.5937,5.51363,3.20691,4.06377,6972.00716,0.00027,0.8985,6.27813,4.98144,0.48785,0.48811,0,204.9,-32.8,-34.7,5.9,0,1,1
5060,2457415.5,46468,4880.78827,-3114.29455,-3881.38992,5.40011,3.28093,4.15629,6972.26012,0.0003,0.89852,6.27811,5.04427,0.44673,0.44699,0,204.4,-32.1,-33.9,6.9,0,1,1
